year,pitcher_id,pitcher_throws,release_x,release_z,release_speed,horzbreak,vertbreak,extension,spin_rate,spin_direction,vx0,vy0,vz0,ax0,ay0,az0
2019,21760,R,-2.649733654,4.985920417,86.79160309,-17.1526671,10.01091844,6.065069522,1927.870981,238.4793549,7.348554134,-126.136734,-0.580114305,-15.38815308,25.9157486,-23.80312729
2019,21760,R,-2.606702916,4.879632938,78.56274414,-20.01669734,-1.087221151,6.904479827,1904.346164,271.6932983,5.61401844,-114.3729477,-0.87177664,-14.81994438,21.93037796,-32.63475418
2019,21760,R,-2.73397576,4.643652904,76.53894806,15.14078089,10.26054606,6.235926474,1645.79881,124.9676971,5.165655136,-111.3611908,-0.373036206,9.32649231,20.63023186,-25.16868591
2019,14443,R,-2.191525553,6.106784988,86.7323761,-11.30108694,10.9894475,5.768704803,1466.803465,224.3553009,6.149633408,-126.0579987,-7.186653137,-10.09600067,21.8507061,-21.92967415
2019,14443,R,-2.163529013,6.19683044,78.64057159,-13.21754648,11.83269987,5.829390438,1524.756258,226.1898651,3.94071126,-114.4648666,-4.730917454,-9.419642448,17.87300682,-23.22191048
2019,14443,R,-2.163335418,6.128896404,79.75065613,-14.60826589,9.515468077,5.758663566,1518.997663,234.7849426,6.956559181,-115.8392563,-5.69827652,-11.08797932,19.46750832,-24.46442032
2019,14443,R,-2.213885878,6.16436832,79.49311066,-14.92602224,12.68346461,5.763179691,1714.627763,228.0587616,5.921226025,-115.6226883,-4.734927654,-11.11143875,17.77365303,-22.51010704
2019,14443,R,-2.06727538,6.169104744,80.26744843,-13.77917699,8.816880719,5.946604164,1441.219232,235.164566,4.905815601,-116.769165,-4.363371849,-10.37395668,20.1443367,-25.03477478
2019,14443,R,-2.116705512,6.021892238,87.33385468,-12.91614908,10.80648044,5.706568153,1594.134486,228.7568207,7.866481304,-126.9443436,-2.617727041,-11.89579391,22.79432297,-22.758358
2019,14443,R,-2.063373898,6.140740562,79.51360321,-14.25280712,13.08190821,5.700200947,1683.458633,225.5815887,5.176468372,-115.6607056,-4.254892826,-10.49352551,18.66268539,-22.26635933
2019,14443,R,-2.203656768,6.006060768,88.98548889,-13.68990507,11.4621062,5.368647488,1713.277483,229.0771027,5.853437424,-129.3995667,-4.792482376,-12.51544952,22.61021996,-21.62377548
2019,14443,R,-2.004512166,6.067622352,86.99010468,-12.81827128,9.453198204,5.868596943,1506.334122,232.6515808,10.27561569,-126.2794342,-5.380132675,-12.13929272,21.0527153,-23.54487801
2019,14443,R,-2.214378213,6.104209114,79.11261749,-13.74304371,10.14700659,5.597822578,1467.857195,231.7951508,6.729695797,-115.0316544,-4.047651768,-10.23642159,17.31349564,-24.53928947
2019,14443,R,-2.244303082,6.044929195,87.42319489,-13.21138757,8.512030225,5.969798477,1514.65953,236.365921,4.973790646,-127.3237381,-0.601015091,-11.80979729,21.93603134,-25.00889778
2019,14443,R,-2.042512511,6.052979637,87.87255859,-13.63040509,8.907463685,5.682019146,1553.845167,235.8493347,8.258483887,-127.6188126,-6.339787006,-12.68236256,22.43106079,-23.68248558
2019,14443,R,-2.071115111,6.034891773,86.7782135,-12.6925926,9.641221869,5.697293194,1489.094485,231.3111725,9.358032227,-125.9473495,-5.407094002,-11.80300999,22.71699524,-23.34715271
2019,14443,R,-2.03601036,6.109260727,88.60425568,-12.25479634,8.992788018,5.678859146,1446.952132,232.3256073,7.799196243,-128.7404022,-4.256112576,-11.62363625,24.17887497,-23.7841568
2019,14443,R,-2.19200096,6.045293022,71.82904816,17.3117827,-14.24813314,5.711482914,2006.917277,54.54572296,3.325291872,-104.4180603,-1.220576525,9.4024086,19.36953926,-39.38347626
2019,14443,R,-2.042504882,6.090374637,88.36304474,-14.42249919,8.070786557,5.465520771,1586.559712,239.7045898,7.266542435,-128.4241028,-2.861169577,-13.25701237,23.6014843,-24.94240952
2019,14443,R,-2.064195966,6.015269447,87.42037964,-12.67144701,9.099703794,6.063948067,1492.324694,232.9402771,6.159303188,-127.154747,-4.833537102,-11.55007648,23.74441147,-23.65483093
2019,14443,R,-2.263341283,6.133930851,79.84573364,-12.92071574,10.32250767,5.927223118,1446.615838,229.9575653,6.80028677,-116.1678619,-4.465184212,-9.950910568,16.84601021,-24.20415115
2019,14443,R,-2.323329543,6.014628101,87.32162476,-5.827089871,16.26086479,6.157397659,1644.31461,197.9706879,4.652279854,-127.1491928,-4.972869396,-5.366220474,22.06707954,-17.47436714
2019,14443,R,-2.0657526,6.152187992,86.00032043,-11.90679872,8.566477907,5.693046005,1357.955807,232.9637604,7.367383957,-125.0740356,-1.811581373,-10.62965202,21.19833946,-25.02578163
2019,14443,R,-1.966509675,6.220479179,79.23366547,-16.45136574,12.04044143,5.797295006,1781.561134,232.1664581,8.356389999,-114.9551773,-7.251328468,-12.45224953,18.10334778,-22.6183567
2019,14443,R,-2.311520671,6.024107147,88.04586792,-8.458962343,15.63599376,5.926191242,1695.675469,206.9465179,7.133134842,-128.0026093,-6.584927559,-8.116518974,21.76797867,-17.69722557
2019,14443,R,-2.199916219,6.030264068,88.26304626,-14.37347523,11.82923287,5.641225727,1798.651127,229.6175079,5.417328358,-128.4308624,-4.002839088,-12.96787453,22.33958054,-21.48884583
2019,14443,R,-2.252445792,6.061927963,71.92658234,12.4875039,-13.13006888,5.617294224,1662.672317,47.43525696,3.206016541,-104.6310501,-0.327588558,6.903542042,17.34604454,-39.22462845
2019,14443,R,-2.053953027,6.107538868,86.17487335,-11.65743546,13.39000872,6.00960532,1672.542643,219.71698,10.26411152,-125.1762161,-0.551241279,-11.03480434,21.19777298,-21.11268806
2019,14443,R,-2.137234305,6.093154598,86.4789505,-11.91217916,11.38579419,5.952357681,1553.809447,225.4190826,7.896939278,-125.7509918,-5.976876259,-10.88989162,19.49143982,-21.93010902
2019,14443,R,-2.123676633,6.08253162,79.70761871,-14.46970475,9.14693515,5.996493729,1506.153579,235.4868011,5.239226341,-115.9423752,-4.272099018,-10.7989254,19.97721672,-24.87612915
2019,14443,R,-2.201828812,6.01099937,87.20474243,-11.96588888,8.539292188,5.700793655,1378.829405,232.8100281,4.399790287,-126.9012222,-1.884725451,-10.44390869,23.88885117,-24.77985954
2019,14443,R,-2.015255784,6.004243542,87.84424591,-12.86008154,11.062654,6.195160778,1638.021966,227.9042511,8.728942871,-127.6183548,-5.101344109,-12.33196163,24.24596214,-21.79589653
2019,14443,R,-2.135125254,6.12658279,85.80652618,-11.40513001,10.78584575,5.720959576,1445.494678,224.8663025,6.712666035,-124.7858582,-2.215757608,-10.08021832,22.30048752,-23.10372353
2019,14443,R,-2.150166606,6.018846203,87.8298645,-14.29653455,11.60801735,5.257430942,1731.567473,229.0975647,6.109714985,-127.5555267,-3.620153904,-12.66731834,25.80576324,-21.83367348
2019,14443,R,-2.066179847,6.087243248,79.49932861,-7.886480291,13.44723672,5.982178123,1328.642133,208.2833405,6.635128975,-115.6893921,-3.455206871,-6.245876312,17.29422379,-22.10845184
2019,14443,R,-2.003220414,6.149906803,79.28821564,-13.93564452,8.446679586,5.748830231,1412.459791,236.5600128,5.246489525,-115.3482056,-3.020160198,-10.23987579,19.04179192,-25.73158455
2019,18156,R,-2.279135716,4.830405292,96.30609894,-14.36473752,12.57858112,6.475600335,1846.701764,224.0965271,11.11936092,-139.9266205,-1.942330241,-14.59174728,29.52856827,-19.3474865
2019,14443,R,-2.222572917,6.170039656,87.19533539,-7.94532547,20.92877467,5.728973637,2076.978484,198.982132,6.81146574,-126.6781921,-4.703861237,-7.308051109,25.233181,-14.20254326
2019,14443,R,-2.047523612,6.205081941,85.40397644,-16.66076116,11.76784704,5.676326047,1862.125552,233.7271271,8.954139709,-123.8644714,-5.358029842,-14.40330029,24.61683273,-22.11961555
2019,14443,R,-2.104208821,6.211233618,77.73805237,-15.6846248,13.32109683,6.317931424,1743.621889,227.4013977,5.559305668,-113.0415649,-2.404332399,-11.08533955,21.97945023,-22.76426125
2019,14443,R,-2.108941192,6.250580313,77.82958221,-10.86693992,15.57651706,5.725394497,1548.578322,212.9089813,7.653968811,-113.0611877,-4.35324192,-7.996086597,18.02812195,-21.25221252
2019,14443,R,-2.022067422,6.211028101,85.46435547,-16.68171384,14.38458478,5.545963536,2007.907314,227.9696198,7.558926582,-124.0327377,-4.556928158,-14.11915684,25.09974289,-20.18939972
2019,14443,R,-2.229690188,6.150053026,85.13671112,-18.0583997,13.12972752,5.37926365,2031.530109,232.5719604,3.819765806,-123.7074051,0.0999282,-14.2553606,26.2342205,-22.21250343
2019,14443,R,-2.158831948,6.227023126,78.49697113,-18.70400652,11.510018,5.623529683,1861.542473,237.0271912,4.490927696,-113.9746552,-7.788704872,-12.90094662,19.83012581,-23.22143173
2019,14443,R,-2.001778955,6.203384401,84.82064056,-17.91929694,12.88911517,5.843588124,2033.253172,233.1665039,7.540102959,-123.1951218,-1.971310377,-15.04776764,25.01885605,-21.9219799
2019,14443,R,-2.018135184,6.217401506,77.45309448,-14.88552187,10.95750248,5.897384415,1529.427358,231.8081665,6.161905766,-112.5607147,-4.71308136,-10.44334602,19.32452393,-24.23276711
2019,14443,R,-2.043133372,6.189203741,85.28405762,-11.21515106,14.14347809,5.73612238,1610.450212,217.0906677,8.146636963,-123.9481735,-2.595680237,-9.856388092,21.7760067,-20.81705475
2019,14443,R,-1.949664587,6.200148584,85.32027435,-14.40774946,12.85182321,5.985218297,1757.911616,227.246933,10.34705067,-123.718071,-5.922917366,-12.93744087,23.26944542,-21.14500809
2019,14443,R,-2.050427074,6.274359228,84.80399323,-17.65906109,12.33181147,5.412878762,1952.275567,233.8470917,4.666416168,-123.2388229,-2.166913509,-14.06624317,24.97618484,-22.44294357
2019,14443,R,-2.092563266,6.154304983,86.54411316,-8.029130051,19.39565768,5.853151093,1927.14715,200.5944977,5.375967503,-125.7864304,-5.768407822,-7.027071953,24.88967896,-15.42344284
2019,14443,R,-2.188807601,6.249827387,78.50565338,-16.27441926,11.97613658,5.505678425,1687.73324,231.8010712,5.648608208,-114.0766678,-2.680044413,-11.42146015,20.450737,-23.78076553
2019,14443,R,-2.130805844,6.208889009,78.61354828,-19.15689501,14.28113697,5.474544297,2010.98778,230.989624,4.909903526,-114.0779953,-4.9632864,-13.13315773,23.36043549,-21.64832878
2019,14443,R,-2.247647399,6.064012052,85.97728729,-16.18128106,14.62404522,5.250655423,1980.095615,226.5770569,3.431469202,-124.950943,-3.538832664,-12.94675064,25.3574028,-20.16138458
2019,14443,R,-2.12948429,6.119017603,86.34894562,-15.74624152,15.39253903,5.37394024,2018.193647,224.5437164,6.424454689,-125.4568939,-2.336760283,-13.37091923,24.32765579,-19.6812973
2019,14443,R,-2.201947564,6.074125292,86.34960175,-4.726786969,20.22596476,5.836381207,1901.360577,190.9526062,4.488750458,-125.5553894,-4.240350723,-4.113293648,25.81472206,-15.08730888
2019,14443,R,-2.176650399,6.217758657,77.69958496,-15.23517598,15.21493918,5.83605362,1804.810602,223.4212799,5.093304157,-113.0473022,-2.205023527,-10.56864834,18.80130196,-21.78099442
2019,14443,R,-2.217342729,6.198196413,78.11056519,-18.39125105,11.38986825,5.828709851,1840.049214,236.8720398,5.792698383,-113.4955368,-5.487655163,-12.89877796,19.64248848,-23.71559906
2019,14443,R,-2.151068563,6.057805063,87.23856354,-4.985623746,17.39987102,5.835473786,1643.520446,193.6946106,8.587080002,-126.722641,-4.302793026,-5.125851631,23.88370705,-17.21788406
2019,14443,R,-2.227987403,6.229823114,85.1796875,-15.29452448,12.99690808,5.720155488,1827.195499,228.5108032,5.185100079,-123.8641205,-2.805007458,-12.59069824,24.05601311,-21.65127563
2019,14443,R,-1.961830014,6.238242628,86.78657532,-13.9853338,12.7656291,5.791407357,1738.553427,226.5226135,8.960981369,-125.9507599,-4.993585587,-12.68585587,24.68502426,-21.09288406
2019,14443,R,-1.991903895,6.248935224,86.97660065,-14.92269787,15.32059851,5.667228947,1981.665484,223.1870117,8.647023201,-126.2349548,-4.943725586,-13.40524864,24.50335884,-18.98547363
2019,14443,R,-2.137873048,6.19292927,77.78272247,-16.56103888,11.34108568,5.724552403,1683.45032,234.2872925,5.524772167,-113.1244965,-3.351124287,-11.51412296,18.47318077,-24.24512672
2019,14443,R,-2.264135236,6.047630312,86.80196381,-7.764481495,15.58277183,6.030046712,1573.976008,204.2720947,3.170740604,-126.2954102,-4.356630802,-6.453914642,26.03717422,-18.67321777
2019,14443,R,-2.160756225,6.096735956,85.98355103,-7.847188485,15.32017033,5.799443493,1536.674091,205.1582947,1.923351407,-125.2381973,-0.540535748,-6.15294981,22.86624146,-19.96863365
2019,14443,R,-2.09278881,6.216415884,78.31211853,-15.22724318,10.41496847,5.916451226,1550.946685,234.3064575,6.411999702,-113.8149948,-5.422622681,-10.95145512,18.80117607,-24.41128159
2019,14443,R,-2.089406127,6.210958959,84.96447754,-12.82701532,15.80707352,5.470543633,1819.467036,217.6862793,5.067786217,-123.5363693,-4.080080509,-10.45978832,22.59089661,-19.35244179
2019,14443,R,-2.143708343,6.119772436,85.76982117,-16.7643876,11.74081026,5.6405089,1889.719894,234.2505493,4.930001259,-124.7499542,-1.693747282,-13.88552094,23.89294243,-22.79885674
2019,14443,R,-2.077001924,6.203785421,78.51683807,-15.3174817,14.88195057,5.736526261,1796.152286,224.2386932,8.070057869,-114.0270309,-2.850107431,-11.26673508,19.22242546,-21.77253532
2019,14443,R,-2.175965423,6.19048691,78.57718658,-16.55686389,12.63713026,5.510926018,1741.922524,230.7705536,4.966377735,-114.1589432,-4.687948704,-11.50325203,20.70981407,-22.94783211
2019,14443,R,-2.178773278,6.184851171,78.89368439,-16.64364134,14.12025745,5.602885018,1854.542193,228.5595856,5.404493332,-114.7520676,-3.69441843,-11.83606529,18.27940559,-22.14017487
2019,14443,R,-2.048614344,6.214774229,85.91230774,-12.54301262,10.09747106,5.67768268,1438.736088,229.6717682,7.857619762,-124.7591629,-5.050499916,-10.98081112,23.54389,-23.41838074
2019,14443,R,-2.011526904,6.192344286,85.69424438,-20.05403152,13.34205199,5.716645521,2251.526171,235.5054169,9.882695198,-124.2456207,-5.605219841,-17.37576103,23.60460854,-20.72065544
2019,14443,R,-2.141972861,6.236573316,84.81167603,-15.3674074,11.37144867,5.57298879,1726.670156,232.5181427,6.700064182,-123.265419,-4.612476826,-12.73171997,21.65768814,-22.75504875
2019,14443,R,-2.085980496,6.243907549,76.89465332,-17.55963869,9.514251434,5.814694685,1672.177352,239.9080963,5.286971092,-111.8308182,-3.830298901,-11.87848568,18.37851524,-25.41187668
2019,14443,R,-2.200913987,6.17207823,84.49550629,-12.34846155,12.05962962,5.733126921,1532.303644,224.155426,6.314335823,-122.903862,-1.749534249,-10.2497797,21.72978401,-22.70442581
2019,14443,R,-2.176506838,6.244893171,78.77807617,-20.21430744,14.77133609,5.359780115,2118.813641,231.6853943,5.309855461,-114.3231888,-5.146356583,-13.9264164,22.1452961,-21.29119682
2019,14443,R,-2.054281792,6.22965727,85.2325058,-15.52970175,13.71371662,5.78329925,1911.09066,228.0337372,8.658699989,-123.9218369,-3.22140193,-13.39892197,19.16776466,-21.04550934
2019,14443,R,-2.146529993,6.145704367,85.32804108,-16.35483038,11.84026715,5.696830553,1844.46298,232.6448669,7.913537979,-123.8723373,-3.749667645,-13.92235565,24.81601715,-22.28125763
2019,14443,R,-1.962606868,6.21738825,86.16844177,-20.03192432,16.10300202,5.803456587,2423.956315,230.1438751,8.504864693,-124.9949188,-6.310305595,-17.33302307,24.83850479,-18.12670135
2019,14443,R,-2.256601891,6.187472441,70.25243378,18.29637934,-11.28035475,4.785471243,1860.439978,62.66006851,1.709188223,-101.8893738,3.225797653,9.646206856,17.97993279,-38.22989655
2019,14443,R,-2.029382309,6.188349821,85.98188019,-11.93957606,12.78257828,5.459610266,1565.003452,221.7543335,7.293163776,-125.011261,-2.757753849,-10.31430531,21.09067917,-21.77737999
2019,14443,R,-2.208094439,6.081503965,86.27960968,-8.941257796,19.75245714,5.648419184,1992.754275,202.5221252,4.90474844,-125.4365234,-6.59299469,-7.544978142,22.2906971,-15.15596771
2019,12566,L,2.06127286,6.226055223,82.2986908,-2.219381035,1.55499319,5.705354949,134.5695579,211.892746,-5.815020084,-119.3714905,-6.052111626,0.409512579,27.41343117,-29.61817741
2019,12566,L,2.047792674,6.473662454,93.5584259,11.61085975,18.07419985,6.146900912,2293.421458,144.2334595,-3.61126852,-136.0963135,-7.38682127,13.13660622,27.89092255,-13.68760872
2019,12566,L,2.096558572,6.488025266,82.3247757,-4.142919262,-4.325000029,5.790308257,711.2469722,326.4358826,-0.490287691,-120.0216827,-1.518669605,-2.395323038,18.45611572,-35.88447189
2019,12566,L,2.001181603,6.549821931,93.41726685,1.448946837,18.44301185,6.052863856,1852.428248,172.335968,-7.141117096,-135.749176,-7.75865221,3.759845018,26.82488823,-13.42107487
2019,12566,L,2.067157746,6.332268793,92.50517273,7.851483204,18.04371595,6.209121009,2038.379664,153.122406,-6.924394131,-134.515625,-6.598602295,9.886193275,26.02885246,-14.25970459
2019,12566,L,1.984134198,6.383126813,92.99447632,6.139042609,20.18714247,6.143307944,2177.852468,160.1199799,-7.691160202,-135.2087555,-4.358538151,8.475436211,27.86348915,-12.45990086
2019,12566,L,2.275236607,6.337104398,92.09302521,6.728360666,18.90096899,5.863497039,2025.296935,157.3428955,-7.612728596,-133.7804871,-5.880663872,8.79253006,27.53273392,-13.90881443
2019,12566,L,2.226748706,6.277322847,92.70580292,8.410152613,18.69394089,5.860743304,2110.865971,152.5832214,-6.533349037,-134.7944946,-5.803470612,10.27956676,26.14522743,-13.91493893
2019,12566,L,1.985132814,6.297692377,83.8262558,-0.514386932,1.437057686,6.163121005,81.70247167,160.1860199,-6.25209856,-121.8308334,-7.129326344,1.50029552,22.67663574,-30.15191269
2019,12566,L,2.181172372,6.326495725,82.52783966,-2.160798433,0.726344227,5.920069476,183.8315853,253.5413666,-5.244013309,-120.1354904,-3.902570963,-0.063593991,20.07803726,-31.47504044
2019,12566,L,2.362906695,6.150629121,83.67412567,-0.608992272,3.665717176,6.106437465,156.6089221,174.4386444,-9.784397125,-121.250679,-9.261196136,2.042232513,22.0949955,-28.06206322
2019,12566,L,2.315650225,6.130834657,92.00551605,8.386934604,19.45505199,6.255258819,2179.591959,153.8129883,-9.654445648,-133.4549255,-7.955112934,10.89197922,28.56595421,-12.77014637
2019,12566,L,2.190855265,6.3033696,82.18716431,-1.330555747,-5.968978488,6.352216979,812.6790764,356.5335693,-5.505944252,-119.7495728,-2.048499584,0.579085469,19.22064018,-37.07963943
2019,14443,R,-2.380523704,6.046038855,86.68486023,-10.56895932,17.55364379,5.704950336,1937.851246,209.341568,4.2458992,-126.0315094,-5.581227303,-9.1351614,24.3749218,-16.56803703
2019,14443,R,-2.300076507,6.111674059,86.01232147,-8.075597449,14.37952517,5.884840015,1526.611169,207.3043518,7.165480137,-125.0653992,-2.66317606,-7.536900043,23.07894325,-19.89029312
2019,14443,R,-2.170346283,6.104438532,86.55904388,-13.21782675,8.853411911,5.831832889,1504.778076,234.5570526,8.558671951,-125.7517624,-2.997279406,-12.15168285,23.28458595,-24.34570313
2019,14443,R,-2.282774709,6.104863394,85.57901764,-14.48617595,12.39642619,5.821142677,1808.888222,228.3111115,6.087743759,-124.5607986,-2.10252285,-12.53532028,20.68702698,-21.7888298
2019,14443,R,-2.318741821,6.075994719,70.5911026,20.31250597,-12.42406635,5.226247791,2025.470098,63.71160126,3.017957449,-102.4644852,-1.101991534,10.34509754,20.17303085,-37.71323776
2019,14443,R,-2.302019142,6.03485607,86.13804626,-16.90392369,11.89555365,5.621734622,1970.978361,233.4576569,6.217651367,-125.236702,-2.306010246,-14.57458115,23.33799553,-22.0621357
2019,14443,R,-2.157537721,6.062747229,86.09722137,-14.26832615,10.42075852,5.626368049,1666.844555,232.822464,8.128787041,-125.1365891,-4.390511036,-12.72071457,20.44422722,-23.04796028
2019,14443,R,-2.324355148,6.011279333,86.62621307,-14.92191439,11.69935966,5.370435241,1787.545378,230.27742,4.26931572,-125.9974823,-0.827004611,-12.62381077,23.70751762,-22.47025299
2019,14443,R,-2.262164615,6.148051489,79.20578003,-14.19182376,13.22117985,5.585381511,1680.314845,225.0287323,5.005801678,-115.2041626,-4.298725128,-10.32795906,18.48453903,-22.21622849
2019,21760,R,-2.642105452,4.899191844,85.49411011,-20.0403462,6.68456039,6.022478427,2050.678533,250.292572,7.976735592,-124.1478882,1.018695116,-17.36314964,25.80794144,-27.02891541
2019,21760,R,-2.555925242,4.968824375,79.59893799,-21.1464947,-0.196627671,5.548413123,1929.885448,268.7208252,4.472370625,-115.6505966,1.244943023,-15.03360653,22.23917198,-32.38903427
2019,21760,R,-2.765056483,4.727262962,77.19744873,12.38550256,13.40753809,5.732000197,1595.005307,137.4536438,2.564288616,-112.3170776,0.643170238,8.026640892,20.5280571,-23.31253624
2019,21760,R,-2.995722882,4.59471606,79.08460236,11.08271747,9.760055335,5.877910937,1323.60234,132.006897,7.219185352,-114.8652344,-0.47085315,6.545262337,22.72994423,-25.1829586
2019,14443,R,-2.204472398,6.091362167,86.9929657,-5.024305199,18.5689597,5.999621303,1829.850604,193.4046021,5.666404247,-126.5694275,-4.228468418,-4.822235584,23.38016129,-15.78959274
2019,14443,R,-2.362095212,6.068489719,86.69049835,-13.06797129,9.604250291,5.313465984,1503.153492,232.1578064,5.761445522,-126.0397797,-3.091825247,-11.34158897,22.70742607,-23.87856483
2019,14443,R,-2.190762376,6.098984886,79.28135681,-15.56682168,10.55138254,5.663984688,1632.682117,233.5719299,6.170190334,-115.2190933,-3.599276781,-11.47492123,19.99079323,-24.13279152
2019,14443,R,-2.266234254,6.016510177,87.78919983,-12.55193762,8.780473415,6.166400345,1483.810935,234.1565857,4.652160645,-127.8782806,-3.288091183,-11.34957218,22.25593567,-24.20546913
2019,14443,R,-2.180530642,6.083800484,87.14267731,-11.95086934,8.715229527,5.787161739,1397.534034,232.9309082,5.021952152,-126.9045639,-1.150956869,-10.59569931,21.20016479,-24.838274
2019,14443,R,-2.149557685,6.186091591,80.06124878,-17.42732307,13.04487775,5.506038578,1911.207802,231.1278381,5.85738945,-116.3067017,-4.354084015,-12.87133503,20.73315811,-22.13780785
2019,14443,R,-2.150629376,6.142881084,79.96217346,-13.91237728,9.595949186,5.717639358,1484.781415,234.4166412,5.731169224,-116.4393616,-3.420009613,-10.49522877,15.82364368,-24.9644413
2019,14443,R,-2.086855029,6.088693786,87.8830719,-12.91125363,12.39661457,5.714301021,1704.078008,224.6918793,8.250331879,-127.657341,-4.036440849,-12.10436249,24.01538467,-21.00279999
2019,14443,R,-2.151481484,6.045229126,71.46059418,15.94797009,-14.38685292,5.357850941,1905.149016,51.96887589,1.873117089,-103.7880478,2.661085844,8.755125999,18.30068016,-40.05800629
2019,14443,R,-2.209621285,6.090375591,71.87469482,15.59232038,-11.23713793,5.020694645,1702.152682,58.53387451,2.726048231,-104.4349213,0.269351602,8.479996681,17.75504875,-38.00741196
2019,14443,R,-2.089149331,6.050525356,87.65245056,-12.79118047,9.044155589,5.690306576,1484.756978,233.3568268,7.429368019,-127.4197311,-2.261240721,-11.79256725,23.48497772,-24.25551414
2019,14443,R,-2.070178841,6.08935516,87.99391937,-14.1497364,11.60583552,5.644263657,1758.264748,229.5894623,6.75395298,-127.9670105,-3.462917566,-12.91621017,22.61416626,-21.82491684
2019,14443,R,-2.200351809,6.007695843,88.46290588,-13.64299686,10.86287402,5.367042454,1654.360097,230.0530853,7.332532406,-128.4736176,-4.991928101,-12.5702219,24.23485374,-22.13296127
2019,14443,R,-2.051700448,6.203768421,79.85823822,-13.72462305,6.093245869,5.875368984,1312.556934,243.3506622,7.152037621,-115.9433136,-6.113672733,-10.56260777,20.70185089,-26.6793251
2019,14443,R,-2.211031531,5.97238462,88.14848328,-7.362524122,15.90936845,5.964262874,1669.969786,203.076416,4.955630779,-128.2229004,-5.962723255,-6.836615086,23.85460854,-17.42155266
2019,14443,R,-2.068521594,6.165538955,80.33361816,-12.8485732,13.43788856,5.639778526,1615.490823,221.5630493,3.875017166,-116.8024902,-5.942602634,-9.434072495,20.01236725,-21.52192307
2019,14443,R,-2.202063912,6.187723162,79.33308411,-19.25472559,10.21530903,5.845231305,1890.690625,240.7676849,6.023498058,-115.2134705,-6.064474583,-13.91074371,21.02863121,-24.16028404
2019,14443,R,-2.103183383,6.167855741,85.84741211,-15.14257901,13.47850732,5.748507271,1863.945165,227.6091309,7.79737711,-124.7494583,-3.995504618,-13.15363789,22.35332108,-20.97155952
2019,14443,R,-1.988033289,6.201493742,87.11225891,-14.14363555,13.78931585,5.932550202,1839.776048,224.9187317,8.852042198,-126.48069,-5.797399044,-12.93155003,23.49114227,-20.01911545
2019,14443,R,-2.2786802,6.162663462,86.39031219,-7.872971671,17.00215806,5.802441369,1692.104354,202.8279572,3.293763399,-125.6710434,-5.140483379,-6.464447021,24.40489578,-17.59698296
2019,14443,R,-2.017463559,6.270086767,77.84474945,-17.87663179,12.34148439,6.35324503,1878.397279,234.037674,5.583990574,-113.2872391,-2.036159515,-12.68554211,19.77433395,-23.55311012
2019,14443,R,-2.205427522,6.12175131,85.58214569,-14.26984593,9.841761718,5.717062722,1572.432619,234.78302,7.905972958,-124.3543396,-2.968670845,-12.37365532,22.75987434,-24.16992188
2019,14443,R,-2.080449218,6.202918531,84.58178711,-14.41153442,13.09251216,5.683748494,1748.280465,226.8063812,6.546194553,-122.9032364,-5.857357502,-11.95761681,21.82502174,-21.2482605
2019,14443,R,-1.983525986,6.210761549,78.68244171,-14.47356833,12.44240912,5.758546601,1584.544883,227.5302124,10.02691841,-113.9905243,-6.228487492,-11.03404522,19.64879036,-22.83849144
2019,14443,R,-2.020638579,6.139815332,85.43629456,-14.05668984,13.99315333,5.753652344,1806.323355,224.4284668,8.939593315,-124.1075363,-4.348267555,-12.3246851,20.91066933,-20.63791466
2019,14443,R,-2.023258323,6.238501074,85.52725983,-13.91454988,14.14214325,5.800571213,1804.778522,223.3432617,7.588840008,-124.2545242,-3.976930857,-12.04719353,23.5963192,-20.43748474
2019,14443,R,-2.265681142,6.128968717,71.55409241,20.6633074,-12.58278468,5.221267472,2132.258074,62.64505005,3.490830898,-103.8403778,-0.121753305,10.88224792,20.79327011,-38.4932785
2019,14443,R,-2.248674506,6.199618341,78.7508316,-16.42714943,11.38944636,5.594424973,1682.636702,233.4077301,3.736197233,-114.5193024,-2.73699379,-11.28869915,20.97674751,-24.07716751
2019,14443,R,-2.197064003,6.139272787,86.23847198,-6.789227314,15.73686018,5.87098245,1541.117514,201.0187683,2.731633663,-125.5039139,-6.549154282,-5.418648243,22.04852676,-18.4045105
2019,14443,R,-2.157048306,6.179393389,78.89532471,-20.44670296,11.7538752,5.998271269,2055.09059,238.7146149,4.719066143,-114.6190109,-7.384758949,-14.41763592,20.2597084,-22.86366081
2019,14443,R,-2.154012284,6.23004923,86.38444519,-16.29572678,11.94583404,5.659413141,1866.196563,232.6447144,7.010278702,-125.3933105,-6.986051559,-14.00579929,24.1975956,-21.43290329
2019,14443,R,-2.004016718,6.159310915,85.82028961,-13.9598125,13.31176241,5.770170492,1758.385825,225.2090759,10.58228207,-124.4925232,-4.700211525,-12.58847046,21.95915794,-20.94249916
2019,14443,R,-2.108207306,6.267961122,85.10467529,-12.20867634,15.32864879,5.567357344,1758.427513,217.1057892,8.310440063,-123.6449509,-4.14060688,-10.52825642,20.77794075,-19.64798164
2019,14443,R,-2.134255013,6.243755915,78.4733963,-16.48283915,11.17946776,5.600310129,1673.468102,233.9840851,6.272501469,-114.0339127,-3.375530243,-11.67301941,19.59824944,-24.15492439
